,chembl_compound,uniprot_id,drugbankId
12584,CHEMBL.COMPOUND:CHEMBL178803,UniProtKB:Q99814,DB09223
12585,CHEMBL.COMPOUND:CHEMBL52939,UniProtKB:P50579,DB12163
12586,CHEMBL.COMPOUND:CHEMBL1200890,UniProtKB:P29400,
12587,CHEMBL.COMPOUND:CHEMBL79261,UniProtKB:P56556,DB16040
12588,CHEMBL.COMPOUND:CHEMBL1200400,UniProtKB:P05023,
12589,CHEMBL.COMPOUND:CHEMBL3647536,UniProtKB:P47712,
12590,CHEMBL.COMPOUND:CHEMBL3935857,UniProtKB:Q15858,DB14935
12591,CHEMBL.COMPOUND:CHEMBL1201231,UniProtKB:Q9UN88,DB14631
12592,CHEMBL.COMPOUND:CHEMBL4206492,UniProtKB:O43497,DB16274
12593,CHEMBL.COMPOUND:CHEMBL679,UniProtKB:P26358,DB00668
12594,CHEMBL.COMPOUND:CHEMBL187927,UniProtKB:P33527,DB12125
12595,CHEMBL.COMPOUND:CHEMBL818,UniProtKB:Q13490,DB06704
12596,CHEMBL.COMPOUND:CHEMBL571,UniProtKB:P78536,DB01009
12597,CHEMBL.COMPOUND:CHEMBL1200473,UniProtKB:Q16186,
12598,CHEMBL.COMPOUND:CHEMBL3707320,UniProtKB:P18084,
12599,CHEMBL.COMPOUND:CHEMBL1200776,UniProtKB:P53634,
12600,CHEMBL.COMPOUND:CHEMBL3544974,UniProtKB:O00232,DB06216
12601,CHEMBL.COMPOUND:CHEMBL1000,UniProtKB:P62273,DB00341
12602,CHEMBL.COMPOUND:CHEMBL1201124,UniProtKB:Q8IZC6,
12603,CHEMBL.COMPOUND:CHEMBL4650215,UniProtKB:P30531,
12604,CHEMBL.COMPOUND:CHEMBL4303323,UniProtKB:Q09428,
12605,CHEMBL.COMPOUND:CHEMBL1269597,UniProtKB:O75907,DB12451
12606,CHEMBL.COMPOUND:CHEMBL1269597,UniProtKB:P28472,DB12451
12607,CHEMBL.COMPOUND:CHEMBL4297526,UniProtKB:O95264,DB12404
12608,CHEMBL.COMPOUND:CHEMBL3544909,UniProtKB:P28331,
12609,CHEMBL.COMPOUND:CHEMBL1743043,UniProtKB:P35916,DB12688
12610,CHEMBL.COMPOUND:CHEMBL2218919,UniProtKB:P34972,DB11693
12611,CHEMBL.COMPOUND:CHEMBL2145077,UniProtKB:O00408,
12612,CHEMBL.COMPOUND:CHEMBL219586,UniProtKB:P45983,DB07215
12613,CHEMBL.COMPOUND:CHEMBL2181927,UniProtKB:P03952,DB16165
12614,CHEMBL.COMPOUND:CHEMBL1616,UniProtKB:Q9ULX7,
12615,CHEMBL.COMPOUND:CHEMBL4297643,UniProtKB:P54753,DB05611
12616,CHEMBL.COMPOUND:CHEMBL2107067,UniProtKB:P08648,DB13946
12617,CHEMBL.COMPOUND:CHEMBL2028661,UniProtKB:P28331,DB08822
12618,CHEMBL.COMPOUND:CHEMBL4650316,UniProtKB:P00491,
12619,CHEMBL.COMPOUND:CHEMBL206815,UniProtKB:P34913,DB13020
12620,CHEMBL.COMPOUND:CHEMBL1366933,UniProtKB:Q04609,DB06678
12621,CHEMBL.COMPOUND:CHEMBL1502,UniProtKB:Q9UIQ6,DB00213
12622,CHEMBL.COMPOUND:CHEMBL4297183,UniProtKB:Q9Y6M9,
12623,CHEMBL.COMPOUND:CHEMBL1241,UniProtKB:O15123,DB00792
12624,CHEMBL.COMPOUND:CHEMBL814,UniProtKB:Q07864,DB00176
12625,CHEMBL.COMPOUND:CHEMBL3991065,UniProtKB:P78334,DB16098
12626,CHEMBL.COMPOUND:CHEMBL3287218,UniProtKB:P30939,DB14870
12627,CHEMBL.COMPOUND:CHEMBL76688,UniProtKB:Q12908,DB12863
12628,CHEMBL.COMPOUND:CHEMBL3039525,UniProtKB:O94921,DB11977
12629,CHEMBL.COMPOUND:CHEMBL191413,UniProtKB:P51812,DB12614
12630,CHEMBL.COMPOUND:CHEMBL3989862,UniProtKB:P28223,DB11786
12631,CHEMBL.COMPOUND:CHEMBL1201213,UniProtKB:P47898,DB00221
12632,CHEMBL.COMPOUND:CHEMBL1170,UniProtKB:P05129,DB01420
12633,CHEMBL.COMPOUND:CHEMBL388590,UniProtKB:P17612,DB12319
12634,CHEMBL.COMPOUND:CHEMBL4297760,UniProtKB:P62195,DB15066
12635,CHEMBL.COMPOUND:CHEMBL4650273,UniProtKB:P33402,
12636,CHEMBL.COMPOUND:CHEMBL1522,UniProtKB:P10912,DB00402
12637,CHEMBL.COMPOUND:CHEMBL4297447,UniProtKB:P27635,DB12199
12638,CHEMBL.COMPOUND:CHEMBL2107779,UniProtKB:Q12809,DB12094
12639,CHEMBL.COMPOUND:CHEMBL1812161,UniProtKB:P12931,DB11917
12640,CHEMBL.COMPOUND:CHEMBL206468,UniProtKB:P50993,DB04545
12641,CHEMBL.COMPOUND:CHEMBL4297636,UniProtKB:P08912,
12642,CHEMBL.COMPOUND:CHEMBL28218,UniProtKB:Q5JZY3,DB12401
12643,CHEMBL.COMPOUND:CHEMBL1278,UniProtKB:Q96DB2,DB00952
12644,CHEMBL.COMPOUND:CHEMBL259571,UniProtKB:Q9NPH5,DB06083
12645,CHEMBL.COMPOUND:CHEMBL1200638,UniProtKB:P31327,
12646,CHEMBL.COMPOUND:CHEMBL3237547,UniProtKB:Q15120,DB15694
12647,CHEMBL.COMPOUND:CHEMBL3545366,UniProtKB:P35499,DB12400
12648,CHEMBL.COMPOUND:CHEMBL4802129,UniProtKB:Q13546,
12649,CHEMBL.COMPOUND:CHEMBL1200480,UniProtKB:Q9UGN5,
12650,CHEMBL.COMPOUND:CHEMBL221959,UniProtKB:O15379,DB08895
12651,CHEMBL.COMPOUND:CHEMBL4594417,UniProtKB:P68366,
12652,CHEMBL.COMPOUND:CHEMBL591118,UniProtKB:Q01955,DB12268
12653,CHEMBL.COMPOUND:CHEMBL1026,UniProtKB:P41235,
12654,CHEMBL.COMPOUND:CHEMBL3545068,UniProtKB:P01008,
12655,CHEMBL.COMPOUND:CHEMBL388590,UniProtKB:Q16654,DB12319
12656,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P49768,
12657,CHEMBL.COMPOUND:CHEMBL3989908,UniProtKB:Q09470,DB13874
12658,CHEMBL.COMPOUND:CHEMBL1670,UniProtKB:Q99814,DB00648
12659,CHEMBL.COMPOUND:CHEMBL54,UniProtKB:Q01064,DB00502
12660,CHEMBL.COMPOUND:CHEMBL3707330,UniProtKB:Q99250,
12661,CHEMBL.COMPOUND:CHEMBL180101,UniProtKB:Q7L0J3,DB12395
12662,CHEMBL.COMPOUND:CHEMBL566315,UniProtKB:P23921,DB05990
12663,CHEMBL.COMPOUND:CHEMBL4213970,UniProtKB:O75116,
12664,CHEMBL.COMPOUND:CHEMBL703,UniProtKB:P28222,DB00202
12665,CHEMBL.COMPOUND:CHEMBL445,UniProtKB:Q9BXT2,DB00540
12666,CHEMBL.COMPOUND:CHEMBL377300,UniProtKB:P46663,DB11958
12667,CHEMBL.COMPOUND:CHEMBL2347655,UniProtKB:P08581,DB06040
12668,CHEMBL.COMPOUND:CHEMBL3113974,UniProtKB:P62854,DB12800
12669,CHEMBL.COMPOUND:CHEMBL2178579,UniProtKB:P25021,DB12135
12670,CHEMBL.COMPOUND:CHEMBL1200934,UniProtKB:P20292,DB00957
12671,CHEMBL.COMPOUND:CHEMBL2103837,UniProtKB:P25116,DB11644
12672,CHEMBL.COMPOUND:CHEMBL189475,UniProtKB:Q9NYV4,DB16212
12673,CHEMBL.COMPOUND:CHEMBL2111112,UniProtKB:P51649,DB06217
12674,CHEMBL.COMPOUND:CHEMBL4558324,UniProtKB:P16615,
12675,CHEMBL.COMPOUND:CHEMBL184412,UniProtKB:Q9NZ42,DB04855
12676,CHEMBL.COMPOUND:CHEMBL841,UniProtKB:P43304,DB00836
12677,CHEMBL.COMPOUND:CHEMBL1195136,UniProtKB:P49642,DB06070
12678,CHEMBL.COMPOUND:CHEMBL1200781,UniProtKB:P06276,
12679,CHEMBL.COMPOUND:CHEMBL3986824,UniProtKB:Q99572,DB14770
12680,CHEMBL.COMPOUND:CHEMBL3655081,UniProtKB:Q99808,DB14973
12681,CHEMBL.COMPOUND:CHEMBL656,UniProtKB:Q13131,DB00497
12682,CHEMBL.COMPOUND:CHEMBL356359,UniProtKB:P54753,DB04873
12683,CHEMBL.COMPOUND:CHEMBL17,UniProtKB:P17980,DB01144
12684,CHEMBL.COMPOUND:CHEMBL3989927,UniProtKB:P13637,DB12101
12685,CHEMBL.COMPOUND:CHEMBL3963485,UniProtKB:Q9BXT2,DB15078
12686,CHEMBL.COMPOUND:CHEMBL2105842,UniProtKB:Q496J9,DB13003
12687,CHEMBL.COMPOUND:CHEMBL1237122,UniProtKB:P16234,
12688,CHEMBL.COMPOUND:CHEMBL4213970,UniProtKB:P20594,
12689,CHEMBL.COMPOUND:CHEMBL657,UniProtKB:P08581,DB01075
12690,CHEMBL.COMPOUND:CHEMBL1201728,UniProtKB:Q99808,
12691,CHEMBL.COMPOUND:CHEMBL1763,UniProtKB:O43677,DB00774
12692,CHEMBL.COMPOUND:CHEMBL4742157,UniProtKB:P51970,
12693,CHEMBL.COMPOUND:CHEMBL4297613,UniProtKB:Q96GD4,DB15168
12694,CHEMBL.COMPOUND:CHEMBL2386889,UniProtKB:Q6UB28,DB11899
12695,CHEMBL.COMPOUND:CHEMBL1200675,UniProtKB:P05023,
12696,CHEMBL.COMPOUND:CHEMBL4210847,UniProtKB:Q05397,DB11736
12697,CHEMBL.COMPOUND:CHEMBL1258006,UniProtKB:P47989,DB06090
12698,CHEMBL.COMPOUND:CHEMBL2062259,UniProtKB:O95167,
12699,CHEMBL.COMPOUND:CHEMBL3989861,UniProtKB:P62955,
12700,CHEMBL.COMPOUND:CHEMBL483158,UniProtKB:P25786,DB05220
12701,CHEMBL.COMPOUND:CHEMBL654,UniProtKB:P11473,DB00370
12702,CHEMBL.COMPOUND:CHEMBL259209,UniProtKB:P50052,DB04896
12703,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:O43283,
12704,CHEMBL.COMPOUND:CHEMBL2106195,UniProtKB:Q9Y6F1,
12705,CHEMBL.COMPOUND:CHEMBL3545407,UniProtKB:P13631,DB13122
12706,CHEMBL.COMPOUND:CHEMBL4297511,UniProtKB:P05164,
12707,CHEMBL.COMPOUND:CHEMBL2110580,UniProtKB:Q92953,
12708,CHEMBL.COMPOUND:CHEMBL4217292,UniProtKB:P00439,DB16241
12709,CHEMBL.COMPOUND:CHEMBL76688,UniProtKB:O95263,DB12863
12710,CHEMBL.COMPOUND:CHEMBL4297345,UniProtKB:O14980,
12711,CHEMBL.COMPOUND:CHEMBL1242,UniProtKB:P62945,DB01438
12712,CHEMBL.COMPOUND:CHEMBL1708,UniProtKB:P06748,
12713,CHEMBL.COMPOUND:CHEMBL1051,UniProtKB:Q96RI1,DB00654
12714,CHEMBL.COMPOUND:CHEMBL3039517,UniProtKB:P14174,DB11662
12715,CHEMBL.COMPOUND:CHEMBL3545039,UniProtKB:P14679,
12716,CHEMBL.COMPOUND:CHEMBL1795071,UniProtKB:P08172,
12717,CHEMBL.COMPOUND:CHEMBL4297534,UniProtKB:Q13546,
12718,CHEMBL.COMPOUND:CHEMBL284121,UniProtKB:Q14626,
12719,CHEMBL.COMPOUND:CHEMBL2105661,UniProtKB:O00444,DB11861
12720,CHEMBL.COMPOUND:CHEMBL535,UniProtKB:Q02156,DB01268
12721,CHEMBL.COMPOUND:CHEMBL2387080,UniProtKB:P63252,DB12108
12722,CHEMBL.COMPOUND:CHEMBL695,UniProtKB:P27361,DB00347
12723,CHEMBL.COMPOUND:CHEMBL1200494,UniProtKB:Q9H228,
12724,CHEMBL.COMPOUND:CHEMBL592,UniProtKB:O00329,DB00854
12725,CHEMBL.COMPOUND:CHEMBL3989917,UniProtKB:P28331,DB14019
12726,CHEMBL.COMPOUND:CHEMBL2106195,UniProtKB:Q13002,
12727,CHEMBL.COMPOUND:CHEMBL1696,UniProtKB:P10253,
12728,CHEMBL.COMPOUND:CHEMBL1201729,UniProtKB:Q96RP8,
12729,CHEMBL.COMPOUND:CHEMBL4297583,UniProtKB:Q9UQB9,
12730,CHEMBL.COMPOUND:CHEMBL4297505,UniProtKB:P17612,
12731,CHEMBL.COMPOUND:CHEMBL572878,UniProtKB:O43734,
12732,CHEMBL.COMPOUND:CHEMBL705,UniProtKB:Q8TAA3,DB00523
12733,CHEMBL.COMPOUND:CHEMBL4071161,UniProtKB:Q8N183,DB15227
12734,CHEMBL.COMPOUND:CHEMBL3139186,UniProtKB:P05556,DB16074
12735,CHEMBL.COMPOUND:CHEMBL1614,UniProtKB:P62841,DB01078
12736,CHEMBL.COMPOUND:CHEMBL4303323,UniProtKB:Q02108,
12737,CHEMBL.COMPOUND:CHEMBL4297593,UniProtKB:P49662,
12738,CHEMBL.COMPOUND:CHEMBL1096885,UniProtKB:O95182,DB00385
12739,CHEMBL.COMPOUND:CHEMBL111,UniProtKB:P07947,DB06155
12740,CHEMBL.COMPOUND:CHEMBL2178579,UniProtKB:P51665,DB12135
12741,CHEMBL.COMPOUND:CHEMBL766,UniProtKB:Q99835,DB01597
12742,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:P46777,
12743,CHEMBL.COMPOUND:CHEMBL1139,UniProtKB:O60885,DB01240
12744,CHEMBL.COMPOUND:CHEMBL1213252,UniProtKB:P20594,DB00628
12745,CHEMBL.COMPOUND:CHEMBL4297147,UniProtKB:P17181,
12746,CHEMBL.COMPOUND:CHEMBL545315,UniProtKB:P25092,
12747,CHEMBL.COMPOUND:CHEMBL2105683,UniProtKB:P50281,DB12398
12748,CHEMBL.COMPOUND:CHEMBL2146140,UniProtKB:O76083,
12749,CHEMBL.COMPOUND:CHEMBL208427,UniProtKB:O43734,DB06190
12750,CHEMBL.COMPOUND:CHEMBL4650216,UniProtKB:O14561,
12751,CHEMBL.COMPOUND:CHEMBL4594454,UniProtKB:Q13885,
12752,CHEMBL.COMPOUND:CHEMBL9967,UniProtKB:Q16620,DB00670
12753,CHEMBL.COMPOUND:CHEMBL1201342,UniProtKB:A5LHX3,DB00340
12754,CHEMBL.COMPOUND:CHEMBL4435170,UniProtKB:P22748,
12755,CHEMBL.COMPOUND:CHEMBL1173055,UniProtKB:P41180,DB12332
12756,CHEMBL.COMPOUND:CHEMBL1194666,UniProtKB:P35916,DB00937
12757,CHEMBL.COMPOUND:CHEMBL1621597,UniProtKB:P61073,DB00332
12758,CHEMBL.COMPOUND:CHEMBL744,UniProtKB:Q13490,DB00740
12759,CHEMBL.COMPOUND:CHEMBL1752,UniProtKB:O96017,DB00651
12760,CHEMBL.COMPOUND:CHEMBL3301626,UniProtKB:P20908,DB11833
12761,CHEMBL.COMPOUND:CHEMBL469,UniProtKB:O95182,DB00465
12762,CHEMBL.COMPOUND:CHEMBL4297383,UniProtKB:O75438,DB12886
12763,CHEMBL.COMPOUND:CHEMBL1201013,UniProtKB:P37088,
12764,CHEMBL.COMPOUND:CHEMBL1801204,UniProtKB:Q09428,DB12774
12765,CHEMBL.COMPOUND:CHEMBL1566,UniProtKB:P25788,DB00284
12766,CHEMBL.COMPOUND:CHEMBL3039504,UniProtKB:Q9BUB5,
12767,CHEMBL.COMPOUND:CHEMBL1237065,UniProtKB:P22607,
12768,CHEMBL.COMPOUND:CHEMBL271227,UniProtKB:P52298,
12769,CHEMBL.COMPOUND:CHEMBL1079593,UniProtKB:Q8TDN1,
12770,CHEMBL.COMPOUND:CHEMBL3989910,UniProtKB:P49286,DB14775
12771,CHEMBL.COMPOUND:CHEMBL1265,UniProtKB:P22894,DB00210
12772,CHEMBL.COMPOUND:CHEMBL4802130,UniProtKB:Q13733,
12773,CHEMBL.COMPOUND:CHEMBL59356,UniProtKB:Q12882,DB12758
12774,CHEMBL.COMPOUND:CHEMBL7413,UniProtKB:Q13698,DB00474
12775,CHEMBL.COMPOUND:CHEMBL3545065,UniProtKB:Q08499,
12776,CHEMBL.COMPOUND:CHEMBL2111097,UniProtKB:Q9P032,DB09237
12777,CHEMBL.COMPOUND:CHEMBL103,UniProtKB:P00748,DB00396
12778,CHEMBL.COMPOUND:CHEMBL2107383,UniProtKB:P22748,
12779,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q9NXG6,
12780,CHEMBL.COMPOUND:CHEMBL1616,UniProtKB:Q99250,
12781,CHEMBL.COMPOUND:CHEMBL1130,UniProtKB:P03923,DB12947
12782,CHEMBL.COMPOUND:CHEMBL190461,UniProtKB:Q9NQW7,DB09061
12783,CHEMBL.COMPOUND:CHEMBL770,UniProtKB:P21860,DB00797
12784,CHEMBL.COMPOUND:CHEMBL5095036,UniProtKB:P62955,
12785,CHEMBL.COMPOUND:CHEMBL266481,UniProtKB:Q96SW2,DB02488
12786,CHEMBL.COMPOUND:CHEMBL266481,UniProtKB:Q96SW2,DB00040
12787,CHEMBL.COMPOUND:CHEMBL1201178,UniProtKB:O15399,
12788,CHEMBL.COMPOUND:CHEMBL1278,UniProtKB:P17787,DB00952
12789,CHEMBL.COMPOUND:CHEMBL607,UniProtKB:Q9UI09,DB00454
12790,CHEMBL.COMPOUND:CHEMBL4594350,UniProtKB:P30613,DB15568
12791,CHEMBL.COMPOUND:CHEMBL1251,UniProtKB:P18621,DB06785
12792,CHEMBL.COMPOUND:CHEMBL905,UniProtKB:Q15910,DB00953
12793,CHEMBL.COMPOUND:CHEMBL606,UniProtKB:P62081,DB00929
12794,CHEMBL.COMPOUND:CHEMBL95889,UniProtKB:Q58F21,DB04455
12795,CHEMBL.COMPOUND:CHEMBL4209157,UniProtKB:Q9NXG6,
12796,CHEMBL.COMPOUND:CHEMBL1106,UniProtKB:P68371,DB00751
12797,CHEMBL.COMPOUND:CHEMBL1200963,UniProtKB:P46779,DB00905
12798,CHEMBL.COMPOUND:CHEMBL1933349,UniProtKB:P21709,DB12044
12799,CHEMBL.COMPOUND:CHEMBL838,UniProtKB:Q02108,DB00542
12800,CHEMBL.COMPOUND:CHEMBL3989929,UniProtKB:P0DJD9,DB12689
12801,CHEMBL.COMPOUND:CHEMBL2158685,UniProtKB:P62877,DB12764
12802,CHEMBL.COMPOUND:CHEMBL4297849,UniProtKB:Q96RP8,DB15177
12803,CHEMBL.COMPOUND:CHEMBL1742420,UniProtKB:Q96RI0,DB06248
12804,CHEMBL.COMPOUND:CHEMBL2105755,UniProtKB:P07550,DB11691
12805,CHEMBL.COMPOUND:CHEMBL482767,UniProtKB:P04150,DB06134
12806,CHEMBL.COMPOUND:CHEMBL321582,UniProtKB:P35916,DB12752
12807,CHEMBL.COMPOUND:CHEMBL220360,UniProtKB:Q99835,DB06624
12808,CHEMBL.COMPOUND:CHEMBL4585668,UniProtKB:Q06432,DB15463
12809,CHEMBL.COMPOUND:CHEMBL3301627,UniProtKB:Q15349,
12810,CHEMBL.COMPOUND:CHEMBL7492,UniProtKB:Q9Y3U8,DB03695
12811,CHEMBL.COMPOUND:CHEMBL1201317,UniProtKB:P17948,DB06753
12812,CHEMBL.COMPOUND:CHEMBL290194,UniProtKB:P39059,DB01425
12813,CHEMBL.COMPOUND:CHEMBL2105741,UniProtKB:P50579,
12814,CHEMBL.COMPOUND:CHEMBL1303,UniProtKB:P33981,DB05271
12815,CHEMBL.COMPOUND:CHEMBL1580,UniProtKB:Q14721,DB00552
12816,CHEMBL.COMPOUND:CHEMBL3746329,UniProtKB:P12931,
12817,CHEMBL.COMPOUND:CHEMBL283120,UniProtKB:Q13956,DB12802
12818,CHEMBL.COMPOUND:CHEMBL2107823,UniProtKB:P43304,DB13040
12819,CHEMBL.COMPOUND:CHEMBL1908360,UniProtKB:P11802,DB01590
12820,CHEMBL.COMPOUND:CHEMBL4594287,UniProtKB:P07900,
12821,CHEMBL.COMPOUND:CHEMBL475534,UniProtKB:Q05513,DB01054
12822,CHEMBL.COMPOUND:CHEMBL284121,UniProtKB:P34913,
12823,CHEMBL.COMPOUND:CHEMBL3545108,UniProtKB:Q86V86,DB12594
12824,CHEMBL.COMPOUND:CHEMBL652,UniProtKB:P62081,DB01195
12825,CHEMBL.COMPOUND:CHEMBL2219422,UniProtKB:Q8WXS5,DB11648
12826,CHEMBL.COMPOUND:CHEMBL2110581,UniProtKB:Q12809,DB06642
12827,CHEMBL.COMPOUND:CHEMBL1200413,UniProtKB:Q6Q4G3,
12828,CHEMBL.COMPOUND:CHEMBL160,UniProtKB:P62829,DB00091
12829,CHEMBL.COMPOUND:CHEMBL496102,UniProtKB:P07202,DB08079
12830,CHEMBL.COMPOUND:CHEMBL2134724,UniProtKB:P62508,
12831,CHEMBL.COMPOUND:CHEMBL1200659,UniProtKB:O95178,
12832,CHEMBL.COMPOUND:CHEMBL428690,UniProtKB:P28845,DB03496
12833,CHEMBL.COMPOUND:CHEMBL4297452,UniProtKB:Q13546,
12834,CHEMBL.COMPOUND:CHEMBL1294,UniProtKB:P08908,DB00908
12835,CHEMBL.COMPOUND:CHEMBL4297533,UniProtKB:P62195,
12836,CHEMBL.COMPOUND:CHEMBL3707248,UniProtKB:O94921,
12837,CHEMBL.COMPOUND:CHEMBL2165191,UniProtKB:O75908,DB14980
12838,CHEMBL.COMPOUND:CHEMBL3989724,UniProtKB:P04035,
12839,CHEMBL.COMPOUND:CHEMBL2107360,UniProtKB:Q13233,
12840,CHEMBL.COMPOUND:CHEMBL3989401,UniProtKB:P10912,
12841,CHEMBL.COMPOUND:CHEMBL4594351,UniProtKB:P02458,
12842,CHEMBL.COMPOUND:CHEMBL4650332,UniProtKB:P46098,
12843,CHEMBL.COMPOUND:CHEMBL1265,UniProtKB:Q14654,DB00210
12844,CHEMBL.COMPOUND:CHEMBL940,UniProtKB:O60603,DB00996
12845,CHEMBL.COMPOUND:CHEMBL4297302,UniProtKB:P68363,
12846,CHEMBL.COMPOUND:CHEMBL1200776,UniProtKB:Q8WW43,
12847,CHEMBL.COMPOUND:CHEMBL831,UniProtKB:P08514,DB00408
12848,CHEMBL.COMPOUND:CHEMBL187927,UniProtKB:Q13490,DB12125
12849,CHEMBL.COMPOUND:CHEMBL4071864,UniProtKB:Q13224,
12850,CHEMBL.COMPOUND:CHEMBL481,UniProtKB:P30556,DB00762
12851,CHEMBL.COMPOUND:CHEMBL4297594,UniProtKB:P10827,
12852,CHEMBL.COMPOUND:CHEMBL1200604,UniProtKB:P03923,DB00809
12853,CHEMBL.COMPOUND:CHEMBL1090771,UniProtKB:P08173,DB11893
12854,CHEMBL.COMPOUND:CHEMBL3989871,UniProtKB:P05091,DB15011
12855,CHEMBL.COMPOUND:CHEMBL1168,UniProtKB:O95182,DB00178
12856,CHEMBL.COMPOUND:CHEMBL1201613,UniProtKB:Q03181,DB01309
12857,CHEMBL.COMPOUND:CHEMBL4585668,UniProtKB:Q9UQ05,DB15463
12858,CHEMBL.COMPOUND:CHEMBL593430,UniProtKB:O95178,DB12032
12859,CHEMBL.COMPOUND:CHEMBL404108,UniProtKB:P42681,DB01283
12860,CHEMBL.COMPOUND:CHEMBL1580,UniProtKB:P30411,DB00552
12861,CHEMBL.COMPOUND:CHEMBL398435,UniProtKB:P45452,DB08816
12862,CHEMBL.COMPOUND:CHEMBL1200781,UniProtKB:P39060,
12863,CHEMBL.COMPOUND:CHEMBL240624,UniProtKB:Q16739,DB11864
12864,CHEMBL.COMPOUND:CHEMBL3304485,UniProtKB:P11473,DB11761
12865,CHEMBL.COMPOUND:CHEMBL3545137,UniProtKB:Q7Z2W7,
12866,CHEMBL.COMPOUND:CHEMBL3916717,UniProtKB:P45983,DB14916
12867,CHEMBL.COMPOUND:CHEMBL2204263,UniProtKB:P35498,DB12632
12868,CHEMBL.COMPOUND:CHEMBL1201644,UniProtKB:O95838,
12869,CHEMBL.COMPOUND:CHEMBL3716057,UniProtKB:P43405,DB15097
12870,CHEMBL.COMPOUND:CHEMBL1342,UniProtKB:P08709,DB01440
12871,CHEMBL.COMPOUND:CHEMBL499915,UniProtKB:P35218,DB02329
12872,CHEMBL.COMPOUND:CHEMBL2037511,UniProtKB:Q06203,DB11934
12873,CHEMBL.COMPOUND:CHEMBL4297436,UniProtKB:P83881,DB12186
12874,CHEMBL.COMPOUND:CHEMBL3586404,UniProtKB:P15692,DB12570
12875,CHEMBL.COMPOUND:CHEMBL1464,UniProtKB:P43166,DB00682
12876,CHEMBL.COMPOUND:CHEMBL485,UniProtKB:Q13698,DB00318
12877,CHEMBL.COMPOUND:CHEMBL1522,UniProtKB:P04637,DB00402
12878,CHEMBL.COMPOUND:CHEMBL1287935,UniProtKB:Q9H244,DB12512
12879,CHEMBL.COMPOUND:CHEMBL998,UniProtKB:P27695,DB00455
12880,CHEMBL.COMPOUND:CHEMBL964,UniProtKB:P62847,DB00822
12881,CHEMBL.COMPOUND:CHEMBL2138684,UniProtKB:Q969P6,
12882,CHEMBL.COMPOUND:CHEMBL1201476,UniProtKB:P49768,
12883,CHEMBL.COMPOUND:CHEMBL1090090,UniProtKB:P35228,DB05470
12884,CHEMBL.COMPOUND:CHEMBL2146102,UniProtKB:P08865,
12885,CHEMBL.COMPOUND:CHEMBL636,UniProtKB:P37023,DB00989
12886,CHEMBL.COMPOUND:CHEMBL2111290,UniProtKB:P55786,
12887,CHEMBL.COMPOUND:CHEMBL1257040,UniProtKB:P19971,
12888,CHEMBL.COMPOUND:CHEMBL3544983,UniProtKB:P21802,DB11973
12889,CHEMBL.COMPOUND:CHEMBL565612,UniProtKB:Q96S37,DB12369
12890,CHEMBL.COMPOUND:CHEMBL2104391,UniProtKB:P43220,DB01307
12891,CHEMBL.COMPOUND:CHEMBL1549,UniProtKB:P49286,DB14541
12892,CHEMBL.COMPOUND:CHEMBL1200953,UniProtKB:P55212,DB14543
12893,CHEMBL.COMPOUND:CHEMBL4297328,UniProtKB:Q8TDV5,DB14835
12894,CHEMBL.COMPOUND:CHEMBL1560,UniProtKB:P54619,DB01197
12895,CHEMBL.COMPOUND:CHEMBL3287218,UniProtKB:P00734,DB14870
12896,CHEMBL.COMPOUND:CHEMBL944,UniProtKB:Q9NS40,
12897,CHEMBL.COMPOUND:CHEMBL1504,UniProtKB:P05091,
12898,CHEMBL.COMPOUND:CHEMBL3905910,UniProtKB:Q14524,DB15157
12899,CHEMBL.COMPOUND:CHEMBL1536,UniProtKB:Q8IZL9,DB00153
12900,CHEMBL.COMPOUND:CHEMBL4650333,UniProtKB:P41597,
12901,CHEMBL.COMPOUND:CHEMBL4297441,UniProtKB:O00329,DB05297
12902,CHEMBL.COMPOUND:CHEMBL1251,UniProtKB:Q8TDN2,DB06785
12903,CHEMBL.COMPOUND:CHEMBL3989968,UniProtKB:Q16099,DB14987
12904,CHEMBL.COMPOUND:CHEMBL386630,UniProtKB:Q9UQL6,DB00624
12905,CHEMBL.COMPOUND:CHEMBL3545063,UniProtKB:A8TX70,
12906,CHEMBL.COMPOUND:CHEMBL1200326,UniProtKB:O00555,
12907,CHEMBL.COMPOUND:CHEMBL414357,UniProtKB:P30050,DB01276
12908,CHEMBL.COMPOUND:CHEMBL92401,UniProtKB:O15554,DB04818
12909,CHEMBL.COMPOUND:CHEMBL1671,UniProtKB:O43497,
12910,CHEMBL.COMPOUND:CHEMBL4594402,UniProtKB:Q8TCU5,
12911,CHEMBL.COMPOUND:CHEMBL1201013,UniProtKB:P50914,
12912,CHEMBL.COMPOUND:CHEMBL571209,UniProtKB:P02766,DB12827
12913,CHEMBL.COMPOUND:CHEMBL1685,UniProtKB:O00459,DB01209
12914,CHEMBL.COMPOUND:CHEMBL4594230,UniProtKB:P00748,
12915,CHEMBL.COMPOUND:CHEMBL4297320,UniProtKB:P05107,DB15355
12916,CHEMBL.COMPOUND:CHEMBL544665,UniProtKB:Q9NRX3,
